"BehaviorSpace results (NetLogo 5.3)"
"war of attrition.nlogo"
"experiment"
"02/21/2016 20:25:59:501 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","V","x1","x2","dynamic?","[step]","[u] of player 0","[u] of player 1"
"8853","50","89","53","false","0","-3","-53"
"8854","50","89","54","false","0","-4","-54"
"8855","50","89","55","false","0","-5","-55"
"8857","50","89","57","false","0","-7","-57"
"8858","50","89","58","false","0","-8","-58"
"8856","50","89","56","false","0","-6","-56"
"8859","50","89","59","false","0","-9","-59"
"8860","50","89","60","false","0","-10","-60"
"8846","50","89","46","false","0","4","-46"
"8861","50","89","61","false","0","-11","-61"
"8862","50","89","62","false","0","-12","-62"
"8865","50","89","65","false","0","-15","-65"
"8864","50","89","64","false","0","-14","-64"
"8867","50","89","67","false","0","-17","-67"
"8863","50","89","63","false","0","-13","-63"
"8868","50","89","68","false","0","-18","-68"
"8870","50","89","70","false","0","-20","-70"
"8869","50","89","69","false","0","-19","-69"
"8871","50","89","71","false","0","-21","-71"
"8874","50","89","74","false","0","-24","-74"
"8875","50","89","75","false","0","-25","-75"
"8876","50","89","76","false","0","-26","-76"
"8873","50","89","73","false","0","-23","-73"
"8872","50","89","72","false","0","-22","-72"
"8877","50","89","77","false","0","-27","-77"
"8878","50","89","78","false","0","-28","-78"
"8879","50","89","79","false","0","-29","-79"
"8880","50","89","80","false","0","-30","-80"
"8882","50","89","82","false","0","-32","-82"
"8866","50","89","66","false","0","-16","-66"
"8883","50","89","83","false","0","-33","-83"
"8884","50","89","84","false","0","-34","-84"
"8885","50","89","85","false","0","-35","-85"
"8881","50","89","81","false","0","-31","-81"
"8886","50","89","86","false","0","-36","-86"
"8889","50","89","89","false","0","-64","-64"
"8888","50","89","88","false","0","-38","-88"
"8890","50","89","90","false","0","-89","-39"
"8892","50","89","92","false","0","-89","-39"
"8891","50","89","91","false","0","-89","-39"
"8894","50","89","94","false","0","-89","-39"
"8893","50","89","93","false","0","-89","-39"
"8895","50","89","95","false","0","-89","-39"
"8896","50","89","96","false","0","-89","-39"
"8897","50","89","97","false","0","-89","-39"
"8898","50","89","98","false","0","-89","-39"
"8899","50","89","99","false","0","-89","-39"
"8900","50","89","100","false","0","-89","-39"
"8901","50","90","1","false","0","49","-1"
"8887","50","89","87","false","0","-37","-87"
"8903","50","90","3","false","0","47","-3"
"8904","50","90","4","false","0","46","-4"
"8902","50","90","2","false","0","48","-2"
"8905","50","90","5","false","0","45","-5"
"8906","50","90","6","false","0","44","-6"
"8908","50","90","8","false","0","42","-8"
"8909","50","90","9","false","0","41","-9"
"8910","50","90","10","false","0","40","-10"
"8911","50","90","11","false","0","39","-11"
"8912","50","90","12","false","0","38","-12"
"8913","50","90","13","false","0","37","-13"
"8914","50","90","14","false","0","36","-14"
"8915","50","90","15","false","0","35","-15"
"8916","50","90","16","false","0","34","-16"
"8918","50","90","18","false","0","32","-18"
"8919","50","90","19","false","0","31","-19"
"8917","50","90","17","false","0","33","-17"
"8921","50","90","21","false","0","29","-21"
"8907","50","90","7","false","0","43","-7"
"8920","50","90","20","false","0","30","-20"
"8922","50","90","22","false","0","28","-22"
"8923","50","90","23","false","0","27","-23"
"8925","50","90","25","false","0","25","-25"
"8926","50","90","26","false","0","24","-26"
"8924","50","90","24","false","0","26","-24"
"8928","50","90","28","false","0","22","-28"
"8929","50","90","29","false","0","21","-29"
"8930","50","90","30","false","0","20","-30"
"8931","50","90","31","false","0","19","-31"
"8934","50","90","34","false","0","16","-34"
"8933","50","90","33","false","0","17","-33"
"8932","50","90","32","false","0","18","-32"
"8935","50","90","35","false","0","15","-35"
"8936","50","90","36","false","0","14","-36"
"8927","50","90","27","false","0","23","-27"
"8937","50","90","37","false","0","13","-37"
"8938","50","90","38","false","0","12","-38"
"8940","50","90","40","false","0","10","-40"
"8941","50","90","41","false","0","9","-41"
"8939","50","90","39","false","0","11","-39"
"8943","50","90","43","false","0","7","-43"
"8944","50","90","44","false","0","6","-44"
"8945","50","90","45","false","0","5","-45"
"8946","50","90","46","false","0","4","-46"
"8948","50","90","48","false","0","2","-48"
"8950","50","90","50","false","0","0","-50"
"8949","50","90","49","false","0","1","-49"
"8951","50","90","51","false","0","-1","-51"
"8953","50","90","53","false","0","-3","-53"
"8954","50","90","54","false","0","-4","-54"
"8952","50","90","52","false","0","-2","-52"
"8955","50","90","55","false","0","-5","-55"
"8947","50","90","47","false","0","3","-47"
"8958","50","90","58","false","0","-8","-58"
"8957","50","90","57","false","0","-7","-57"
"8956","50","90","56","false","0","-6","-56"
"8959","50","90","59","false","0","-9","-59"
"8942","50","90","42","false","0","8","-42"
"8961","50","90","61","false","0","-11","-61"
"8962","50","90","62","false","0","-12","-62"
"8963","50","90","63","false","0","-13","-63"
"8960","50","90","60","false","0","-10","-60"
"8964","50","90","64","false","0","-14","-64"
"8967","50","90","67","false","0","-17","-67"
"8970","50","90","70","false","0","-20","-70"
"8969","50","90","69","false","0","-19","-69"
"8968","50","90","68","false","0","-18","-68"
"8966","50","90","66","false","0","-16","-66"
"8972","50","90","72","false","0","-22","-72"
"8971","50","90","71","false","0","-21","-71"
"8973","50","90","73","false","0","-23","-73"
"8974","50","90","74","false","0","-24","-74"
"8975","50","90","75","false","0","-25","-75"
"8976","50","90","76","false","0","-26","-76"
"8979","50","90","79","false","0","-29","-79"
"8977","50","90","77","false","0","-27","-77"
"8978","50","90","78","false","0","-28","-78"
"8965","50","90","65","false","0","-15","-65"
"8984","50","90","84","false","0","-34","-84"
"8982","50","90","82","false","0","-32","-82"
"8983","50","90","83","false","0","-33","-83"
"8981","50","90","81","false","0","-31","-81"
"8986","50","90","86","false","0","-36","-86"
"8987","50","90","87","false","0","-37","-87"
"8988","50","90","88","false","0","-38","-88"
"8989","50","90","89","false","0","-39","-89"
"8980","50","90","80","false","0","-30","-80"
"8990","50","90","90","false","0","-65","-65"
"8993","50","90","93","false","0","-90","-40"
"8991","50","90","91","false","0","-90","-40"
"8994","50","90","94","false","0","-90","-40"
"8995","50","90","95","false","0","-90","-40"
"8998","50","90","98","false","0","-90","-40"
"8996","50","90","96","false","0","-90","-40"
"8997","50","90","97","false","0","-90","-40"
"8992","50","90","92","false","0","-90","-40"
"8999","50","90","99","false","0","-90","-40"
"9000","50","90","100","false","0","-90","-40"
"9002","50","91","2","false","0","48","-2"
"9001","50","91","1","false","0","49","-1"
"9003","50","91","3","false","0","47","-3"
"9004","50","91","4","false","0","46","-4"
"9006","50","91","6","false","0","44","-6"
"9005","50","91","5","false","0","45","-5"
"8985","50","90","85","false","0","-35","-85"
"9008","50","91","8","false","0","42","-8"
"9009","50","91","9","false","0","41","-9"
"9007","50","91","7","false","0","43","-7"
"9011","50","91","11","false","0","39","-11"
"9010","50","91","10","false","0","40","-10"
"9013","50","91","13","false","0","37","-13"
"9014","50","91","14","false","0","36","-14"
"9016","50","91","16","false","0","34","-16"
"9017","50","91","17","false","0","33","-17"
"9019","50","91","19","false","0","31","-19"
"9018","50","91","18","false","0","32","-18"
"9015","50","91","15","false","0","35","-15"
"9021","50","91","21","false","0","29","-21"
"9020","50","91","20","false","0","30","-20"
"9022","50","91","22","false","0","28","-22"
"9023","50","91","23","false","0","27","-23"
"9024","50","91","24","false","0","26","-24"
"9025","50","91","25","false","0","25","-25"
"9026","50","91","26","false","0","24","-26"
"9027","50","91","27","false","0","23","-27"
"9029","50","91","29","false","0","21","-29"
"9028","50","91","28","false","0","22","-28"
"9030","50","91","30","false","0","20","-30"
"9012","50","91","12","false","0","38","-12"
"9031","50","91","31","false","0","19","-31"
"9033","50","91","33","false","0","17","-33"
"9032","50","91","32","false","0","18","-32"
"9035","50","91","35","false","0","15","-35"
"9034","50","91","34","false","0","16","-34"
"9038","50","91","38","false","0","12","-38"
"9039","50","91","39","false","0","11","-39"
"9037","50","91","37","false","0","13","-37"
"9040","50","91","40","false","0","10","-40"
"9043","50","91","43","false","0","7","-43"
"9042","50","91","42","false","0","8","-42"
"9044","50","91","44","false","0","6","-44"
"9045","50","91","45","false","0","5","-45"
"9041","50","91","41","false","0","9","-41"
"9046","50","91","46","false","0","4","-46"
"9048","50","91","48","false","0","2","-48"
"9049","50","91","49","false","0","1","-49"
"9047","50","91","47","false","0","3","-47"
"9036","50","91","36","false","0","14","-36"
"9050","50","91","50","false","0","0","-50"
"9051","50","91","51","false","0","-1","-51"
"9052","50","91","52","false","0","-2","-52"
"9053","50","91","53","false","0","-3","-53"
"9054","50","91","54","false","0","-4","-54"
"9056","50","91","56","false","0","-6","-56"
"9058","50","91","58","false","0","-8","-58"
"9057","50","91","57","false","0","-7","-57"
"9059","50","91","59","false","0","-9","-59"
"9060","50","91","60","false","0","-10","-60"
"9062","50","91","62","false","0","-12","-62"
"9061","50","91","61","false","0","-11","-61"
"9063","50","91","63","false","0","-13","-63"
"9064","50","91","64","false","0","-14","-64"
"9065","50","91","65","false","0","-15","-65"
"9066","50","91","66","false","0","-16","-66"
"9055","50","91","55","false","0","-5","-55"
"9067","50","91","67","false","0","-17","-67"
"9069","50","91","69","false","0","-19","-69"
"9070","50","91","70","false","0","-20","-70"
"9068","50","91","68","false","0","-18","-68"
"9071","50","91","71","false","0","-21","-71"
"9073","50","91","73","false","0","-23","-73"
"9074","50","91","74","false","0","-24","-74"
"9075","50","91","75","false","0","-25","-75"
"9077","50","91","77","false","0","-27","-77"
"9076","50","91","76","false","0","-26","-76"
"9078","50","91","78","false","0","-28","-78"
"9080","50","91","80","false","0","-30","-80"
"9079","50","91","79","false","0","-29","-79"
"9081","50","91","81","false","0","-31","-81"
"9083","50","91","83","false","0","-33","-83"
"9084","50","91","84","false","0","-34","-84"
"9085","50","91","85","false","0","-35","-85"
"9072","50","91","72","false","0","-22","-72"
"9086","50","91","86","false","0","-36","-86"
"9082","50","91","82","false","0","-32","-82"
"9087","50","91","87","false","0","-37","-87"
"9088","50","91","88","false","0","-38","-88"
"9089","50","91","89","false","0","-39","-89"
"9091","50","91","91","false","0","-66","-66"
"9092","50","91","92","false","0","-91","-41"
"9093","50","91","93","false","0","-91","-41"
"9094","50","91","94","false","0","-91","-41"
"9095","50","91","95","false","0","-91","-41"
"9096","50","91","96","false","0","-91","-41"
"9098","50","91","98","false","0","-91","-41"
"9097","50","91","97","false","0","-91","-41"
"9101","50","92","1","false","0","49","-1"
"9100","50","91","100","false","0","-91","-41"
"9099","50","91","99","false","0","-91","-41"
"9102","50","92","2","false","0","48","-2"
"9104","50","92","4","false","0","46","-4"
"9105","50","92","5","false","0","45","-5"
"9106","50","92","6","false","0","44","-6"
"9107","50","92","7","false","0","43","-7"
"9090","50","91","90","false","0","-40","-90"
"9108","50","92","8","false","0","42","-8"
"9109","50","92","9","false","0","41","-9"
"9110","50","92","10","false","0","40","-10"
"9103","50","92","3","false","0","47","-3"
"9111","50","92","11","false","0","39","-11"
"9113","50","92","13","false","0","37","-13"
"9114","50","92","14","false","0","36","-14"
"9115","50","92","15","false","0","35","-15"
"9116","50","92","16","false","0","34","-16"
"9117","50","92","17","false","0","33","-17"
"9118","50","92","18","false","0","32","-18"
"9119","50","92","19","false","0","31","-19"
"9120","50","92","20","false","0","30","-20"
"9121","50","92","21","false","0","29","-21"
"9123","50","92","23","false","0","27","-23"
"9122","50","92","22","false","0","28","-22"
"9124","50","92","24","false","0","26","-24"
"9125","50","92","25","false","0","25","-25"
"9112","50","92","12","false","0","38","-12"
"9126","50","92","26","false","0","24","-26"
"9129","50","92","29","false","0","21","-29"
"9128","50","92","28","false","0","22","-28"
"9127","50","92","27","false","0","23","-27"
"9130","50","92","30","false","0","20","-30"
"9132","50","92","32","false","0","18","-32"
"9134","50","92","34","false","0","16","-34"
"9133","50","92","33","false","0","17","-33"
"9135","50","92","35","false","0","15","-35"
"9136","50","92","36","false","0","14","-36"
"9137","50","92","37","false","0","13","-37"
"9140","50","92","40","false","0","10","-40"
"9138","50","92","38","false","0","12","-38"
"9139","50","92","39","false","0","11","-39"
"9141","50","92","41","false","0","9","-41"
"9144","50","92","44","false","0","6","-44"
"9143","50","92","43","false","0","7","-43"
"9145","50","92","45","false","0","5","-45"
"9131","50","92","31","false","0","19","-31"
"9146","50","92","46","false","0","4","-46"
"9142","50","92","42","false","0","8","-42"
"9147","50","92","47","false","0","3","-47"
"9148","50","92","48","false","0","2","-48"
"9149","50","92","49","false","0","1","-49"
"9151","50","92","51","false","0","-1","-51"
"9152","50","92","52","false","0","-2","-52"
"9154","50","92","54","false","0","-4","-54"
"9155","50","92","55","false","0","-5","-55"
"9156","50","92","56","false","0","-6","-56"
"9153","50","92","53","false","0","-3","-53"
"9159","50","92","59","false","0","-9","-59"
"9157","50","92","57","false","0","-7","-57"
"9158","50","92","58","false","0","-8","-58"
"9160","50","92","60","false","0","-10","-60"
"9162","50","92","62","false","0","-12","-62"
"9163","50","92","63","false","0","-13","-63"
"9165","50","92","65","false","0","-15","-65"
"9161","50","92","61","false","0","-11","-61"
"9164","50","92","64","false","0","-14","-64"
"9150","50","92","50","false","0","0","-50"
"9166","50","92","66","false","0","-16","-66"
"9167","50","92","67","false","0","-17","-67"
"9168","50","92","68","false","0","-18","-68"
"9170","50","92","70","false","0","-20","-70"
"9169","50","92","69","false","0","-19","-69"
"9173","50","92","73","false","0","-23","-73"
"9172","50","92","72","false","0","-22","-72"
"9174","50","92","74","false","0","-24","-74"
"9175","50","92","75","false","0","-25","-75"
"9177","50","92","77","false","0","-27","-77"
"9178","50","92","78","false","0","-28","-78"
"9179","50","92","79","false","0","-29","-79"
"9180","50","92","80","false","0","-30","-80"
"9176","50","92","76","false","0","-26","-76"
"9181","50","92","81","false","0","-31","-81"
"9182","50","92","82","false","0","-32","-82"
"9183","50","92","83","false","0","-33","-83"
"9184","50","92","84","false","0","-34","-84"
"9186","50","92","86","false","0","-36","-86"
"9187","50","92","87","false","0","-37","-87"
"9188","50","92","88","false","0","-38","-88"
"9189","50","92","89","false","0","-39","-89"
"9190","50","92","90","false","0","-40","-90"
"9192","50","92","92","false","0","-67","-67"
"9191","50","92","91","false","0","-41","-91"
"9171","50","92","71","false","0","-21","-71"
"9185","50","92","85","false","0","-35","-85"
"9193","50","92","93","false","0","-92","-42"
"9194","50","92","94","false","0","-92","-42"
"9196","50","92","96","false","0","-92","-42"
"9195","50","92","95","false","0","-92","-42"
"9198","50","92","98","false","0","-92","-42"
"9200","50","92","100","false","0","-92","-42"
"9201","50","93","1","false","0","49","-1"
"9202","50","93","2","false","0","48","-2"
"9199","50","92","99","false","0","-92","-42"
"9203","50","93","3","false","0","47","-3"
"9204","50","93","4","false","0","46","-4"
"9205","50","93","5","false","0","45","-5"
"9209","50","93","9","false","0","41","-9"
"9206","50","93","6","false","0","44","-6"
"9208","50","93","8","false","0","42","-8"
"9210","50","93","10","false","0","40","-10"
"9212","50","93","12","false","0","38","-12"
"9211","50","93","11","false","0","39","-11"
"9213","50","93","13","false","0","37","-13"
"9214","50","93","14","false","0","36","-14"
"9207","50","93","7","false","0","43","-7"
"9197","50","92","97","false","0","-92","-42"
"9217","50","93","17","false","0","33","-17"
"9215","50","93","15","false","0","35","-15"
"9216","50","93","16","false","0","34","-16"
"9218","50","93","18","false","0","32","-18"
"9222","50","93","22","false","0","28","-22"
"9224","50","93","24","false","0","26","-24"
"9223","50","93","23","false","0","27","-23"
"9220","50","93","20","false","0","30","-20"
"9225","50","93","25","false","0","25","-25"
"9219","50","93","19","false","0","31","-19"
"9228","50","93","28","false","0","22","-28"
"9227","50","93","27","false","0","23","-27"
"9226","50","93","26","false","0","24","-26"
"9229","50","93","29","false","0","21","-29"
"9231","50","93","31","false","0","19","-31"
"9233","50","93","33","false","0","17","-33"
"9232","50","93","32","false","0","18","-32"
"9234","50","93","34","false","0","16","-34"
"9230","50","93","30","false","0","20","-30"
"9235","50","93","35","false","0","15","-35"
"9236","50","93","36","false","0","14","-36"
"9237","50","93","37","false","0","13","-37"
"9238","50","93","38","false","0","12","-38"
"9240","50","93","40","false","0","10","-40"
"9241","50","93","41","false","0","9","-41"
"9239","50","93","39","false","0","11","-39"
"9242","50","93","42","false","0","8","-42"
"9243","50","93","43","false","0","7","-43"
"9244","50","93","44","false","0","6","-44"
"9245","50","93","45","false","0","5","-45"
"9247","50","93","47","false","0","3","-47"
"9249","50","93","49","false","0","1","-49"
"9248","50","93","48","false","0","2","-48"
"9246","50","93","46","false","0","4","-46"
"9250","50","93","50","false","0","0","-50"
"9251","50","93","51","false","0","-1","-51"
"9255","50","93","55","false","0","-5","-55"
"9253","50","93","53","false","0","-3","-53"
"9252","50","93","52","false","0","-2","-52"
"9221","50","93","21","false","0","29","-21"
"9256","50","93","56","false","0","-6","-56"
"9257","50","93","57","false","0","-7","-57"
"9254","50","93","54","false","0","-4","-54"
"9259","50","93","59","false","0","-9","-59"
"9258","50","93","58","false","0","-8","-58"
"9261","50","93","61","false","0","-11","-61"
"9262","50","93","62","false","0","-12","-62"
"9264","50","93","64","false","0","-14","-64"
"9265","50","93","65","false","0","-15","-65"
"9263","50","93","63","false","0","-13","-63"
"9266","50","93","66","false","0","-16","-66"
"9267","50","93","67","false","0","-17","-67"
"9268","50","93","68","false","0","-18","-68"
"9269","50","93","69","false","0","-19","-69"
"9273","50","93","73","false","0","-23","-73"
"9270","50","93","70","false","0","-20","-70"
"9274","50","93","74","false","0","-24","-74"
"9271","50","93","71","false","0","-21","-71"
"9260","50","93","60","false","0","-10","-60"
"9272","50","93","72","false","0","-22","-72"
"9276","50","93","76","false","0","-26","-76"
"9278","50","93","78","false","0","-28","-78"
"9279","50","93","79","false","0","-29","-79"
"9280","50","93","80","false","0","-30","-80"
"9275","50","93","75","false","0","-25","-75"
"9281","50","93","81","false","0","-31","-81"
"9282","50","93","82","false","0","-32","-82"
"9283","50","93","83","false","0","-33","-83"
"9284","50","93","84","false","0","-34","-84"
"9285","50","93","85","false","0","-35","-85"
"8172","50","82","72","false","0","-22","-72"
"9287","50","93","87","false","0","-37","-87"
"9288","50","93","88","false","0","-38","-88"
"9289","50","93","89","false","0","-39","-89"
"9290","50","93","90","false","0","-40","-90"
"9291","50","93","91","false","0","-41","-91"
"9277","50","93","77","false","0","-27","-77"
"9292","50","93","92","false","0","-42","-92"
"9286","50","93","86","false","0","-36","-86"
"9293","50","93","93","false","0","-68","-68"
"9294","50","93","94","false","0","-93","-43"
"9295","50","93","95","false","0","-93","-43"
"9296","50","93","96","false","0","-93","-43"
"9299","50","93","99","false","0","-93","-43"
"9298","50","93","98","false","0","-93","-43"
"9300","50","93","100","false","0","-93","-43"
"9302","50","94","2","false","0","48","-2"
"9303","50","94","3","false","0","47","-3"
"9304","50","94","4","false","0","46","-4"
"9305","50","94","5","false","0","45","-5"
"9307","50","94","7","false","0","43","-7"
"9306","50","94","6","false","0","44","-6"
"9301","50","94","1","false","0","49","-1"
"9308","50","94","8","false","0","42","-8"
"9309","50","94","9","false","0","41","-9"
"9310","50","94","10","false","0","40","-10"
"9312","50","94","12","false","0","38","-12"
"9311","50","94","11","false","0","39","-11"
"9314","50","94","14","false","0","36","-14"
"9315","50","94","15","false","0","35","-15"
"9316","50","94","16","false","0","34","-16"
"9317","50","94","17","false","0","33","-17"
"9318","50","94","18","false","0","32","-18"
"9319","50","94","19","false","0","31","-19"
"9313","50","94","13","false","0","37","-13"
"9321","50","94","21","false","0","29","-21"
"9322","50","94","22","false","0","28","-22"
"9320","50","94","20","false","0","30","-20"
"9323","50","94","23","false","0","27","-23"
"9297","50","93","97","false","0","-93","-43"
"9324","50","94","24","false","0","26","-24"
"9325","50","94","25","false","0","25","-25"
"9327","50","94","27","false","0","23","-27"
"9328","50","94","28","false","0","22","-28"
"9329","50","94","29","false","0","21","-29"
"9331","50","94","31","false","0","19","-31"
"9332","50","94","32","false","0","18","-32"
"9333","50","94","33","false","0","17","-33"
"9334","50","94","34","false","0","16","-34"
"9335","50","94","35","false","0","15","-35"
"9326","50","94","26","false","0","24","-26"
"9336","50","94","36","false","0","14","-36"
"9337","50","94","37","false","0","13","-37"
"9338","50","94","38","false","0","12","-38"
"9339","50","94","39","false","0","11","-39"
"9340","50","94","40","false","0","10","-40"
"9342","50","94","42","false","0","8","-42"
"9344","50","94","44","false","0","6","-44"
"9343","50","94","43","false","0","7","-43"
"9345","50","94","45","false","0","5","-45"
"9347","50","94","47","false","0","3","-47"
"9346","50","94","46","false","0","4","-46"
"9349","50","94","49","false","0","1","-49"
"9348","50","94","48","false","0","2","-48"
"9341","50","94","41","false","0","9","-41"
"9350","50","94","50","false","0","0","-50"
"9351","50","94","51","false","0","-1","-51"
"9352","50","94","52","false","0","-2","-52"
"9353","50","94","53","false","0","-3","-53"
"9354","50","94","54","false","0","-4","-54"
"9357","50","94","57","false","0","-7","-57"
"9356","50","94","56","false","0","-6","-56"
"9358","50","94","58","false","0","-8","-58"
"9330","50","94","30","false","0","20","-30"
"9360","50","94","60","false","0","-10","-60"
"9359","50","94","59","false","0","-9","-59"
"9361","50","94","61","false","0","-11","-61"
"9362","50","94","62","false","0","-12","-62"
"9366","50","94","66","false","0","-16","-66"
"9365","50","94","65","false","0","-15","-65"
"9367","50","94","67","false","0","-17","-67"
"9355","50","94","55","false","0","-5","-55"
"9368","50","94","68","false","0","-18","-68"
"9371","50","94","71","false","0","-21","-71"
"9369","50","94","69","false","0","-19","-69"
"9370","50","94","70","false","0","-20","-70"
"9373","50","94","73","false","0","-23","-73"
"9372","50","94","72","false","0","-22","-72"
"9374","50","94","74","false","0","-24","-74"
"9375","50","94","75","false","0","-25","-75"
"9376","50","94","76","false","0","-26","-76"
"9377","50","94","77","false","0","-27","-77"
"9379","50","94","79","false","0","-29","-79"
"9380","50","94","80","false","0","-30","-80"
"9381","50","94","81","false","0","-31","-81"
"9382","50","94","82","false","0","-32","-82"
"9378","50","94","78","false","0","-28","-78"
"9383","50","94","83","false","0","-33","-83"
"9384","50","94","84","false","0","-34","-84"
"9385","50","94","85","false","0","-35","-85"
"9364","50","94","64","false","0","-14","-64"
"9386","50","94","86","false","0","-36","-86"
"9388","50","94","88","false","0","-38","-88"
"9389","50","94","89","false","0","-39","-89"
"9390","50","94","90","false","0","-40","-90"
"9387","50","94","87","false","0","-37","-87"
"9393","50","94","93","false","0","-43","-93"
"9392","50","94","92","false","0","-42","-92"
"9394","50","94","94","false","0","-69","-69"
"9395","50","94","95","false","0","-94","-44"
"9397","50","94","97","false","0","-94","-44"
"9396","50","94","96","false","0","-94","-44"
"9398","50","94","98","false","0","-94","-44"
"9400","50","94","100","false","0","-94","-44"
"9399","50","94","99","false","0","-94","-44"
"9401","50","95","1","false","0","49","-1"
"9403","50","95","3","false","0","47","-3"
"9404","50","95","4","false","0","46","-4"
"9405","50","95","5","false","0","45","-5"
"9402","50","95","2","false","0","48","-2"
"9406","50","95","6","false","0","44","-6"
"9407","50","95","7","false","0","43","-7"
"9408","50","95","8","false","0","42","-8"
"9409","50","95","9","false","0","41","-9"
"9391","50","94","91","false","0","-41","-91"
"9410","50","95","10","false","0","40","-10"
"9413","50","95","13","false","0","37","-13"
"9412","50","95","12","false","0","38","-12"
"9414","50","95","14","false","0","36","-14"
"9411","50","95","11","false","0","39","-11"
"9416","50","95","16","false","0","34","-16"
"9417","50","95","17","false","0","33","-17"
"9419","50","95","19","false","0","31","-19"
"9418","50","95","18","false","0","32","-18"
"9421","50","95","21","false","0","29","-21"
"9420","50","95","20","false","0","30","-20"
"9423","50","95","23","false","0","27","-23"
"9422","50","95","22","false","0","28","-22"
"9424","50","95","24","false","0","26","-24"
"9425","50","95","25","false","0","25","-25"
"9428","50","95","28","false","0","22","-28"
"9429","50","95","29","false","0","21","-29"
"9427","50","95","27","false","0","23","-27"
"9415","50","95","15","false","0","35","-15"
"9426","50","95","26","false","0","24","-26"
"9430","50","95","30","false","0","20","-30"
"9432","50","95","32","false","0","18","-32"
"9431","50","95","31","false","0","19","-31"
"9433","50","95","33","false","0","17","-33"
"9435","50","95","35","false","0","15","-35"
"9438","50","95","38","false","0","12","-38"
"9437","50","95","37","false","0","13","-37"
"9436","50","95","36","false","0","14","-36"
"9440","50","95","40","false","0","10","-40"
"9441","50","95","41","false","0","9","-41"
"9442","50","95","42","false","0","8","-42"
"9444","50","95","44","false","0","6","-44"
"9443","50","95","43","false","0","7","-43"
"9445","50","95","45","false","0","5","-45"
"9446","50","95","46","false","0","4","-46"
"9434","50","95","34","false","0","16","-34"
"9447","50","95","47","false","0","3","-47"
"9449","50","95","49","false","0","1","-49"
"9450","50","95","50","false","0","0","-50"
"9448","50","95","48","false","0","2","-48"
"9452","50","95","52","false","0","-2","-52"
"9453","50","95","53","false","0","-3","-53"
"9454","50","95","54","false","0","-4","-54"
"9456","50","95","56","false","0","-6","-56"
"9455","50","95","55","false","0","-5","-55"
"9457","50","95","57","false","0","-7","-57"
"9458","50","95","58","false","0","-8","-58"
"9459","50","95","59","false","0","-9","-59"
"9462","50","95","62","false","0","-12","-62"
"9461","50","95","61","false","0","-11","-61"
"9460","50","95","60","false","0","-10","-60"
"9463","50","95","63","false","0","-13","-63"
"9451","50","95","51","false","0","-1","-51"
"9464","50","95","64","false","0","-14","-64"
"9465","50","95","65","false","0","-15","-65"
"9466","50","95","66","false","0","-16","-66"
"9467","50","95","67","false","0","-17","-67"
"9469","50","95","69","false","0","-19","-69"
"9470","50","95","70","false","0","-20","-70"
"9472","50","95","72","false","0","-22","-72"
"9471","50","95","71","false","0","-21","-71"
"9473","50","95","73","false","0","-23","-73"
"9474","50","95","74","false","0","-24","-74"
"9475","50","95","75","false","0","-25","-75"
"9477","50","95","77","false","0","-27","-77"
"9478","50","95","78","false","0","-28","-78"
"9479","50","95","79","false","0","-29","-79"
"9476","50","95","76","false","0","-26","-76"
"9480","50","95","80","false","0","-30","-80"
"9481","50","95","81","false","0","-31","-81"
"9468","50","95","68","false","0","-18","-68"
"9482","50","95","82","false","0","-32","-82"
"9485","50","95","85","false","0","-35","-85"
"9484","50","95","84","false","0","-34","-84"
"9483","50","95","83","false","0","-33","-83"
"9487","50","95","87","false","0","-37","-87"
"9488","50","95","88","false","0","-38","-88"
"9489","50","95","89","false","0","-39","-89"
"9491","50","95","91","false","0","-41","-91"
"9490","50","95","90","false","0","-40","-90"
"9492","50","95","92","false","0","-42","-92"
"9493","50","95","93","false","0","-43","-93"
"9494","50","95","94","false","0","-44","-94"
"9496","50","95","96","false","0","-95","-45"
"9497","50","95","97","false","0","-95","-45"
"9486","50","95","86","false","0","-36","-86"
"9498","50","95","98","false","0","-95","-45"
"9499","50","95","99","false","0","-95","-45"
"9500","50","95","100","false","0","-95","-45"
"9495","50","95","95","false","0","-70","-70"
"9502","50","96","2","false","0","48","-2"
"9504","50","96","4","false","0","46","-4"
"9503","50","96","3","false","0","47","-3"
"9506","50","96","6","false","0","44","-6"
"9507","50","96","7","false","0","43","-7"
"9508","50","96","8","false","0","42","-8"
"9505","50","96","5","false","0","45","-5"
"9509","50","96","9","false","0","41","-9"
"9510","50","96","10","false","0","40","-10"
"9511","50","96","11","false","0","39","-11"
"9512","50","96","12","false","0","38","-12"
"9513","50","96","13","false","0","37","-13"
"9514","50","96","14","false","0","36","-14"
"9501","50","96","1","false","0","49","-1"
"9515","50","96","15","false","0","35","-15"
"9516","50","96","16","false","0","34","-16"
"9517","50","96","17","false","0","33","-17"
"9520","50","96","20","false","0","30","-20"
"9518","50","96","18","false","0","32","-18"
"9521","50","96","21","false","0","29","-21"
"9522","50","96","22","false","0","28","-22"
"9523","50","96","23","false","0","27","-23"
"9525","50","96","25","false","0","25","-25"
"9524","50","96","24","false","0","26","-24"
"9526","50","96","26","false","0","24","-26"
"9527","50","96","27","false","0","23","-27"
"9528","50","96","28","false","0","22","-28"
